magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.959989658557461	0.0	0.0
-23.625	-4.374639753013856	2.984319036015952e-05	2.0
-22.708333333333336	-3.634277063519612	6.998848519435142e-05	11.0
-21.791666666666664	-3.2443059845188498	0.00010965088301870484	27.0
-20.875	-2.8832780591795832	0.0001661598517604486	62.0
-19.958333333333336	-2.707186800123902	0.00020350342627479612	93.0
-19.041666666666668	-2.435120500395237	0.00027835874864269393	174.0
-18.125	-2.5054080332828796	0.00025672083048436313	148.0
-17.208333333333336	-2.425249746368943	0.0002815400947781184	178.0
-16.291666666666668	-2.3392100148293076	0.0003108566183623728	217.0
-15.375	-2.317734901677383	0.00031863807876568966	228.0
-14.458333333333334	-2.6149719083242253	0.00022629719535420954	115.0
