magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.983324660550519	0.0	0.0
-25.375	-5.983324660550519	0.0	0.0
-24.291666666666664	-4.049250411490429	3.992680753942058e-05	5.0
-23.208333333333336	-3.903122375812191	4.724203577753508e-05	7.0
-22.125	-3.706827730668223	5.922102593368211e-05	11.0
-21.041666666666668	-3.4260011210925283	8.182560621967743e-05	21.0
-19.958333333333336	-3.1919179150591606	0.00010713486693923463	36.0
-18.875	-3.1571558087999487	0.0001115095049323665	39.0
-17.791666666666668	-3.1354365591067124	0.0001143329771954594	41.0
-16.708333333333336	-3.1461604244984853	0.00011293006544901785	40.0
-15.625	-3.0239445462256587	0.00012999226738184572	53.0
-14.541666666666668	-3.000032388820247	0.0001336206554214102	56.0
