magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.970774348047913	0.0	0.0
-25.375	-5.970774348047913	0.0	0.0
-24.291666666666664	-5.970774348047913	0.0	0.0
-23.208333333333336	-3.748220415826448	5.646503272450892e-05	10.0
-22.125	-3.0078577263322037	0.00013242223968499116	55.0
-21.041666666666668	-3.049250411490429	0.0001262596515237521	50.0
-19.958333333333336	-3.0669791784508607	0.00012370868853392369	48.0
-18.875	-3.180018691759453	0.00010861265905107697	37.0
-17.791666666666668	-3.058024335797934	0.00012499067809577374	49.0
-16.708333333333336	-3.0854625841448735	0.00012110400338001783	46.0
-15.625	-2.955828726328194	0.00014059679764345684	62.0
-14.541666666666668	-2.948879866372866	0.00014172610733260524	63.0
