magnitude	phi	phi_sigma	hist
-26.541666666666664	-5.96558890683569	0.0	0.0
-25.625	-4.675669748677837	2.1102322275909798e-05	1.0
-24.708333333333336	-5.96558890683569	0.0	0.0
-23.791666666666664	-4.374639753013856	2.984319036015952e-05	2.0
-22.875	-3.8975184982941933	5.168992196374602e-05	6.0
-21.958333333333336	-3.1571558087999496	0.0001212236123013988	33.0
-21.041666666666668	-3.1571558087999496	0.0001212236123013988	33.0
-20.125	-2.8123468885573812	0.00018029832056027086	73.0
-19.208333333333336	-2.6628325239726647	0.0002141651805498386	103.0
-18.291666666666668	-2.6586364093790564	0.00021520230613397554	104.0
-17.375	-2.568459779029969	0.00023874552288127615	128.0
-16.458333333333336	-2.526450636022457	0.0002505761935350735	141.0
