magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.99572211258332	0.0	0.0
-25.375	-5.99572211258332	0.0	0.0
-24.291666666666664	-5.99572211258332	0.0	0.0
-23.208333333333336	-4.748220415826448	1.78558111565391e-05	1.0
-22.125	-3.793977906387123	5.3567433469617314e-05	9.0
-21.041666666666668	-3.4260011210925283	8.182560621967743e-05	21.0
-19.958333333333336	-3.0854625841448735	0.00012110400338001783	46.0
-18.875	-2.8505933245360064	0.00015870592103819225	79.0
-17.791666666666668	-2.566376827881675	0.00022014122465547863	152.0
-16.708333333333336	-2.312057768785692	0.0002950264188709721	273.0
-15.625	-2.3010623844842284	0.000298784868720349	280.0
-14.541666666666668	-2.258261936401613	0.0003138765163976397	309.0
