magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.987878895585731	0.0	0.0
-25.375	-5.987878895585731	0.0	0.0
-24.291666666666664	-5.987878895585731	0.0	0.0
-23.208333333333336	-5.987878895585731	0.0	0.0
-22.125	-5.987878895585731	0.0	0.0
-21.041666666666668	-4.146160424498485	3.57116223130782e-05	4.0
-19.958333333333336	-3.0854625841448735	0.00012110400338001783	46.0
-18.875	-2.5838675600420107	0.00021575258710028485	146.0
-17.791666666666668	-2.5177714944481737	0.00023281129407710805	170.0
-16.708333333333336	-2.5779587004314903	0.00021722531810215395	148.0
-15.625	-2.7844325884808923	0.00017126692403769835	92.0
-14.541666666666668	-2.8674068235456565	0.00015566335277260017	76.0
