magnitude	phi	phi_sigma	hist
-24.607142857142858	-4.608722959047223	2.4619375988561495e-05	1.0
-23.82142857142857	-3.909752954711204	5.5050598274049594e-05	5.0
-23.035714285714285	-3.654480449607898	7.38581279656845e-05	9.0
-22.25	-3.494779606740386	8.876642249668542e-05	13.0
-21.464285714285715	-3.103572980727317	0.0001392682216807448	32.0
-20.67857142857143	-2.975254503467636	0.00016144004455166878	43.0
-19.892857142857142	-2.722232233874741	0.00021603414753944386	77.0
-19.107142857142858	-2.447354956812248	0.00029645654443711134	145.0
-18.321428571428573	-2.4326316999915414	0.00030152454478851926	150.0
-17.535714285714285	-2.3886148710071677	0.0003171984708269923	166.0
-16.75	-2.316466887690747	0.000344671263839861	196.0
-15.964285714285715	-2.166243189982774	0.0004097480783558672	277.0
-15.178571428571429	-2.166243189982774	0.0004097480783558672	277.0
-14.392857142857142	-2.1773591948882354	0.0004045376274190854	270.0
