magnitude	phi	phi_sigma	hist
-24.607142857142858	-4.608722959047223	2.4619375988561495e-05	1.0
-23.82142857142857	-3.909752954711204	5.5050598274049594e-05	5.0
-23.035714285714285	-3.705632972055279	6.96341108403724e-05	8.0
-22.25	-3.3076929633832415	0.00011010119654809919	20.0
-21.464285714285715	-3.1615649277050033	0.00013027349259865737	28.0
-20.67857142857143	-2.8605349320410225	0.00018423454005073227	56.0
-19.892857142857142	-2.6130877644496726	0.00024495969818023064	99.0
-19.107142857142858	-2.5556445155638032	0.000261707556576947	113.0
-18.321428571428573	-2.600122787285305	0.00024864350937586955	102.0
-17.535714285714285	-2.401897083015373	0.0003123848612283436	161.0
-16.75	-2.351044384178038	0.00033121982882366004	181.0
-15.964285714285715	-2.3558699280673294	0.0003293848018015439	179.0
-15.178571428571429	-2.316466887690747	0.000344671263839861	196.0
-14.392857142857142	-2.28444050374953	0.00035761709303102306	211.0
