magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.959715221346456	0.0	0.0
-25.375	-5.959715221346456	0.0	0.0
-24.291666666666664	-5.959715221346456	0.0	0.0
-23.208333333333336	-5.959715221346456	0.0	0.0
-22.125	-4.748220415826448	1.78558111565391e-05	1.0
-21.041666666666668	-3.3010623844842284	9.448407155507016e-05	28.0
-19.958333333333336	-3.000032388820247	0.0001336206554214102	56.0
-18.875	-2.8505933245360064	0.00015870592103819225	79.0
-17.791666666666668	-2.81372196458288	0.00016558798059335958	86.0
-16.708333333333336	-2.695141972343028	0.0001898098761986648	113.0
-15.625	-2.647849870708885	0.0002004309831321153	126.0
-14.541666666666668	-2.706827730668223	0.00018727332732233518	110.0
