magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.959595960208029	0.0	0.0
-25.375	-5.959595960208029	0.0	0.0
-24.291666666666664	-5.959595960208029	0.0	0.0
-23.208333333333336	-5.959595960208029	0.0	0.0
-22.125	-5.959595960208029	0.0	0.0
-21.041666666666668	-4.748220415826448	1.78558111565391e-05	1.0
-19.958333333333336	-3.970069165442804	4.373762627701597e-05	6.0
-18.875	-3.5721291567707665	6.915525924230054e-05	15.0
-17.791666666666668	-3.2858224179274917	9.615648584303402e-05	29.0
-16.708333333333336	-3.1249711254285475	0.0001157188820652681	42.0
-15.625	-3.058024335797934	0.00012499067809577374	49.0
-14.541666666666668	-3.049250411490429	0.0001262596515237521	50.0
