magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.97060405028958	0.0	0.0
-25.375	-5.97060405028958	0.0	0.0
-24.291666666666664	-5.97060405028958	0.0	0.0
-23.208333333333336	-5.97060405028958	0.0	0.0
-22.125	-5.97060405028958	0.0	0.0
-21.041666666666668	-3.6690391697788227	6.185434426696184e-05	12.0
-19.958333333333336	-2.861729690653966	0.00015668410700662958	77.0
-18.875	-2.4057977350042417	0.0002648444793699823	220.0
-17.791666666666668	-2.278398399848285	0.0003066836279573886	295.0
-16.708333333333336	-2.1707286159892223	0.0003471566461958043	378.0
-15.625	-2.2244739490148833	0.00032632685661368335	334.0
-14.541666666666668	-2.312057768785692	0.0002950264188709721	273.0
