magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.9839029003133835	0.0	0.0
-23.625	-5.9839029003133835	0.0	0.0
-22.708333333333336	-5.9839029003133835	0.0	0.0
-21.791666666666664	-4.073609757349875	4.2204644551819596e-05	4.0
-20.875	-3.8975184982941933	5.168992196374602e-05	6.0
-19.958333333333336	-3.313941912660244	0.00010120318238591243	23.0
-19.041666666666668	-2.9854736686493233	0.0001477162559313686	49.0
-18.125	-2.5893099180030887	0.0002330827678384565	122.0
-17.208333333333336	-2.383413677321361	0.0002954325118627372	196.0
-16.291666666666668	-2.399207944504593	0.00029010896750612835	189.0
-15.375	-2.420397243574531	0.0002831173625522543	180.0
-14.458333333333334	-2.4966928013846674	0.0002593096774532146	151.0
