magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.962531705201183	0.0	0.0
-23.625	-5.962531705201183	0.0	0.0
-22.708333333333336	-4.374639753013856	2.984319036015952e-05	2.0
-21.791666666666664	-3.7725797616858934	5.968638072031904e-05	8.0
-20.875	-3.333247067855631	9.897866497180035e-05	22.0
-19.958333333333336	-2.968099572579901	0.00015070072420945532	51.0
-19.041666666666668	-2.634277063519612	0.00022132302319912287	110.0
-18.125	-2.3790045584163058	0.00029693599491540106	198.0
-17.208333333333336	-2.2882799223391075	0.00032962881143260453	244.0
-16.291666666666668	-2.425249746368943	0.0002815400947781184	178.0
-15.375	-2.3946363814301095	0.0002916398961705078	191.0
-14.458333333333334	-2.466154734135206	0.00026858871324143564	162.0
