magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.995831531815181	0.0	0.0
-23.625	-5.995831531815181	0.0	0.0
-22.708333333333336	-4.675669748677837	2.1102322275909798e-05	1.0
-21.791666666666664	-3.9766997443418184	4.718622709204239e-05	5.0
-20.875	-3.3534504539439176	9.670298916870945e-05	21.0
-19.958333333333336	-3.0524204582799364	0.0001367586788044074	42.0
-19.041666666666668	-2.7411712974342692	0.00019569488615578813	86.0
-18.125	-2.4966928013846674	0.0002593096774532146	151.0
-17.208333333333336	-2.2691295682438817	0.0003369770635907903	255.0
-16.291666666666668	-2.401511899414157	0.00028934046557997287	188.0
-15.375	-2.3513872933801445	0.0003065289368837333	211.0
-14.458333333333334	-2.445220827299563	0.0002751406202729452	170.0
