magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.970764039283862	0.0	0.0
-25.375	-5.970764039283862	0.0	0.0
-24.291666666666664	-5.970764039283862	0.0	0.0
-23.208333333333336	-5.970764039283862	0.0	0.0
-22.125	-5.970764039283862	0.0	0.0
-21.041666666666668	-4.146160424498485	3.57116223130782e-05	4.0
-19.958333333333336	-3.6690391697788227	6.185434426696184e-05	12.0
-18.875	-3.095007902051104	0.00011978042261826172	45.0
-17.791666666666668	-2.7569943401339527	0.00017676351213325293	98.0
-16.708333333333336	-2.507671167543848	0.00023553432577458775	174.0
-15.625	-2.3864925798088548	0.0002707967839050842	230.0
-14.541666666666668	-2.2270823321224116	0.00032534836308678654	332.0
