magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.962893825312658	0.0	0.0
-25.375	-5.962893825312658	0.0	0.0
-24.291666666666664	-5.962893825312658	0.0	0.0
-23.208333333333336	-5.962893825312658	0.0	0.0
-22.125	-5.962893825312658	0.0	0.0
-21.041666666666668	-5.962893825312658	0.0	0.0
-19.958333333333336	-3.903122375812191	4.724203577753508e-05	7.0
-18.875	-3.6020923801482096	6.68103277107051e-05	14.0
-17.791666666666668	-3.0854625841448735	0.00012110400338001783	46.0
-16.708333333333336	-3.000032388820247	0.0001336206554214102	56.0
-15.625	-2.9628905808156807	0.00013945834329840995	61.0
-14.541666666666668	-2.935307059183592	0.00014395815184896306	65.0
