magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.962550698228881	0.0	0.0
-25.375	-5.962550698228881	0.0	0.0
-24.291666666666664	-5.962550698228881	0.0	0.0
-23.208333333333336	-3.970069165442804	4.373762627701597e-05	6.0
-22.125	-3.3168566516674605	9.278151640044278e-05	27.0
-21.041666666666668	-3.015826656003479	0.0001312128788310479	54.0
-19.958333333333336	-2.555095817471986	0.000223019009864733	156.0
-18.875	-2.5126919689188987	0.00023417676792110193	172.0
-17.791666666666668	-2.421884554897696	0.00025998453476369144	212.0
-16.708333333333336	-2.2336726631661614	0.0003228891565273779	327.0
-15.625	-2.165021641857825	0.0003494451129408004	383.0
-14.541666666666668	-2.1239383199907795	0.00036637061380030505	421.0
