magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.998421793017035	0.0	0.0
-23.625	-5.998421793017035	0.0	0.0
-22.708333333333336	-5.998421793017035	0.0	0.0
-21.791666666666664	-5.998421793017035	0.0	0.0
-20.875	-4.374639753013856	2.984319036015952e-05	2.0
-19.958333333333336	-3.499578489622156	8.172894274090046e-05	15.0
-19.041666666666668	-3.1441908316355818	0.00012304662606035246	34.0
-18.125	-2.8627563920349814	0.00017013236127604684	65.0
-17.208333333333336	-2.5485649503130294	0.00024427704093604887	134.0
-16.291666666666668	-2.363915887622083	0.0003021392743660671	205.0
-15.375	-2.279470401582101	0.00033298902887881064	249.0
-14.458333333333334	-2.2300655454042397	0.00035247827382229414	279.0
