magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.984373037909205	0.0	0.0
-25.375	-5.984373037909205	0.0	0.0
-24.291666666666664	-4.748220415826448	1.78558111565391e-05	1.0
-23.208333333333336	-4.748220415826448	1.78558111565391e-05	1.0
-22.125	-3.4260011210925283	8.182560621967743e-05	21.0
-21.041666666666668	-2.9628905808156807	0.00013945834329840995	61.0
-19.958333333333336	-2.691315564489975	0.00019064789297186172	114.0
-18.875	-2.6726734544339172	0.00019478390347998567	119.0
-17.791666666666668	-2.6618605851516994	0.0001972238804786944	122.0
-16.708333333333336	-2.5578887176561564	0.00022230305613955893	155.0
-15.625	-2.552320763417214	0.00022373267252036267	157.0
-14.541666666666668	-2.6083413294252114	0.00020975828685418393	138.0
