magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.974417381349884	0.0	0.0
-25.375	-5.974417381349884	0.0	0.0
-24.291666666666664	-4.748220415826448	1.78558111565391e-05	1.0
-23.208333333333336	-4.146160424498485	3.57116223130782e-05	4.0
-22.125	-2.9093713250891926	0.0001483215070446665	69.0
-21.041666666666668	-2.2029132993606235	0.00033452851479709943	351.0
-19.958333333333336	-1.8981871581366787	0.000475112233453375	708.0
-18.875	-1.9969413118431054	0.0004240520198285869	564.0
-17.791666666666668	-2.21546603683395	0.0003297287177237878	341.0
-16.708333333333336	-2.401867441375809	0.00026604559428201956	222.0
-15.625	-2.5838675600420107	0.00021575258710028485	146.0
-14.541666666666668	-3.0406502397285116	0.00012751599740800095	51.0
