magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.99785643708758	0.0	0.0
-23.625	-4.675669748677837	2.1102322275909798e-05	1.0
-22.708333333333336	-4.374639753013856	2.984319036015952e-05	2.0
-21.791666666666664	-3.8975184982941933	5.168992196374602e-05	6.0
-20.875	-3.420397243574531	8.952957108047855e-05	18.0
-19.958333333333336	-3.084605141651338	0.00013178396037461464	39.0
-19.041666666666668	-2.8431608359716005	0.00017401420737880115	68.0
-18.125	-2.6586364093790564	0.00021520230613397554	104.0
-17.208333333333336	-2.4276964823160303	0.0002807481379497209	177.0
-16.291666666666668	-2.5173072565825874	0.0002532278673109176	144.0
-15.375	-2.355523462566783	0.0003050727341736705	209.0
-14.458333333333334	-2.4132186589474074	0.000285466924519906	183.0
