magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.990350611952758	0.0	0.0
-25.375	-5.990350611952758	0.0	0.0
-24.291666666666664	-5.990350611952758	0.0	0.0
-23.208333333333336	-5.990350611952758	0.0	0.0
-22.125	-5.990350611952758	0.0	0.0
-21.041666666666668	-4.271099161106785	3.092717213348092e-05	3.0
-19.958333333333336	-3.793977906387123	5.3567433469617314e-05	9.0
-18.875	-3.0322170721916484	0.0001287600853798074	52.0
-17.791666666666668	-2.793977906387123	0.00016939509817352676	90.0
-16.708333333333336	-2.699002393156266	0.00018896814311014033	112.0
-15.625	-2.8505933245360064	0.00015870592103819225	79.0
-14.541666666666668	-2.7797374672725126	0.0001721952068479048	93.0
