magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.990732713033753	0.0	0.0
-25.375	-5.990732713033753	0.0	0.0
-24.291666666666664	-5.990732713033753	0.0	0.0
-23.208333333333336	-4.271099161106785	3.092717213348092e-05	3.0
-22.125	-3.706827730668223	5.922102593368211e-05	11.0
-21.041666666666668	-3.1571558087999487	0.0001115095049323665	39.0
-19.958333333333336	-2.8731591524347477	0.00015463586066740464	75.0
-18.875	-2.595932071443391	0.00021277654680963798	142.0
-17.791666666666668	-2.3626141422281357	0.0002783445492013283	243.0
-16.708333333333336	-2.2843274268405405	0.00030459732055432466	291.0
-15.625	-2.320085621797659	0.00029231222668841677	268.0
-14.541666666666668	-2.3416802353924924	0.0002851344384229771	255.0
