magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.971330330466825	0.0	0.0
-25.375	-5.971330330466825	0.0	0.0
-24.291666666666664	-5.971330330466825	0.0	0.0
-23.208333333333336	-5.971330330466825	0.0	0.0
-22.125	-5.971330330466825	0.0	0.0
-21.041666666666668	-4.271099161106785	3.092717213348092e-05	3.0
-19.958333333333336	-3.970069165442804	4.373762627701597e-05	6.0
-18.875	-3.544100433170523	7.14232446261564e-05	16.0
-17.791666666666668	-3.0078577263322037	0.00013242223968499116	55.0
-16.708333333333336	-2.789179023505354	0.00017033358235320702	91.0
-15.625	-2.81372196458288	0.00016558798059335958	86.0
-14.541666666666668	-2.7797374672725126	0.0001721952068479048	93.0
