magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.959733128311954	0.0	0.0
-23.625	-5.959733128311954	0.0	0.0
-22.708333333333336	-5.959733128311954	0.0	0.0
-21.791666666666664	-5.959733128311954	0.0	0.0
-20.875	-4.675669748677837	2.1102322275909798e-05	1.0
-19.958333333333336	-3.83057170866358	5.583149682799587e-05	7.0
-19.041666666666668	-3.445220827299563	8.700710368940057e-05	17.0
-18.125	-2.9432759888548685	0.00015506976589123807	54.0
-17.208333333333336	-2.7780426573873958	0.00018756154304513587	79.0
-16.291666666666668	-2.783575145987357	0.00018637066406501857	78.0
-15.375	-2.7025418950781384	0.0002045946052832717	94.0
-14.458333333333334	-2.7725797616858934	0.00018874490836816955	80.0
