magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.970278090115794	0.0	0.0
-23.625	-5.970278090115794	0.0	0.0
-22.708333333333336	-5.970278090115794	0.0	0.0
-21.791666666666664	-4.675669748677837	2.1102322275909798e-05	1.0
-20.875	-4.073609757349875	4.2204644551819596e-05	4.0
-19.958333333333336	-3.7725797616858934	5.968638072031904e-05	8.0
-19.041666666666668	-3.634277063519612	6.998848519435142e-05	11.0
-18.125	-3.2443059845188498	0.00010965088301870484	27.0
-17.208333333333336	-3.0628858919581017	0.00013512079123099714	41.0
-16.291666666666668	-3.0736097573498746	0.00013346280462156622	40.0
-15.375	-3.1705197703579313	0.00011937276144063808	32.0
-14.458333333333334	-3.1843080548435645	0.0001174927579407647	31.0
