magnitude	phi	phi_sigma	hist
-24.607142857142858	-5.967138218779469	0.0	0.0
-23.82142857142857	-4.307692963383242	3.48170554201862e-05	2.0
-23.035714285714285	-3.705632972055279	6.96341108403724e-05	8.0
-22.25	-3.4326316999915414	9.535043319771744e-05	15.0
-21.464285714285715	-3.2107829503751852	0.00012309687994280748	25.0
-20.67857142857143	-3.0524204582799355	0.000147716255931369	36.0
-19.892857142857142	-2.8844470894464336	0.00017923176260224187	53.0
-19.107142857142858	-2.7826481563463963	0.0002015182774897419	67.0
-18.321428571428573	-2.674224507803655	0.00022831070051508673	86.0
-17.535714285714285	-2.6130877644496726	0.00024495969818023064	99.0
-16.75	-2.563399980260565	0.0002593812210267805	111.0
-15.964285714285715	-2.3808362544335493	0.0003200518878512995	169.0
-15.178571428571429	-2.3345651097835427	0.0003375638765099692	188.0
-14.392857142857142	-2.2231166854489106	0.0003837780905654679	243.0
