magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.96956672338027	0.0	0.0
-25.375	-5.96956672338027	0.0	0.0
-24.291666666666664	-4.049250411490429	3.992680753942058e-05	5.0
-23.208333333333336	-3.492947910723142	7.575579091425126e-05	18.0
-22.125	-3.3010623844842284	9.448407155507016e-05	28.0
-21.041666666666668	-3.0669791784508607	0.00012370868853392369	48.0
-19.958333333333336	-3.0322170721916484	0.0001287600853798074	52.0
-18.875	-2.9420404418425607	0.0001428464892523128	64.0
-17.791666666666668	-2.970069165442804	0.0001383105184846011	60.0
-16.708333333333336	-2.8239411297645662	0.00016365121243935485	84.0
-15.625	-2.706827730668223	0.00018727332732233518	110.0
-14.541666666666668	-2.6654350455099975	0.00019641392272193013	121.0
