  0.0    0.0    23.91      5.0
  0.0119999
          3     700   3      0.0 0.0 0.0
  fid   sid   dummyXflux   z        mag
  0     0     0            0.46525   28.14568828187520921
  0     0     0            0.46525   23.56038809850021920
  0     0     0            0.46525   22.05746794443719594
  0     0     0            0.46525   21.45618643798422909
  0     0     0            0.46525   25.98076705853979007
  0     0     0            0.46525   23.47361417547433859
  0     0     0            0.46525   24.59033231179680001
  0     0     0            0.46525   24.32090621328083557
  0     0     0            0.46525   22.19446917151738319
  0     0     0            0.46525   21.14284070264894311
  0     0     0            0.46525   22.82353097488599403
  0     0     0            0.46525   24.70435051274076343
  0     0     0            0.46525   22.29437777443297364
  0     0     0            0.46525   21.22491747449836907
  0     0     0            0.46525   21.61811951943364818
  0     0     0            0.46525   23.36216460231522873
  0     0     0            0.46525   20.04242990529749591
  0     0     0            0.46525   25.59232520024522728
  0     0     0            0.46525   20.95391022025986061
  0     0     0            0.46525   25.86701403504348917
  0     0     0            0.46525   23.91521500610558348
  0     0     0            0.46525   28.69184668265118177
  0     0     0            0.46525   20.25388054116372771
  0     0     0            0.46525   26.01340360649989236
  0     0     0            0.46525   21.85979487191779214
  0     0     0            0.46525   23.54955318798351982
  0     0     0            0.46525   26.38274622533040059
  0     0     0            0.46525   25.83995364451719468
  0     0     0            0.46525   20.20006696739342544
  0     0     0            0.46525   25.20728602739648849
  0     0     0            0.46525   21.30510812806938858
  0     0     0            0.46525   22.13606312097914142
  0     0     0            0.46525   25.47230190642002512
  0     0     0            0.46525   23.07659119390491043
  0     0     0            0.46525   27.49386052967944494
  0     0     0            0.46525   21.04366133746564671
  0     0     0            0.46525   22.80414317291745618
  0     0     0            0.46525   22.33211106751542729
  0     0     0            0.46525   25.76737085849287467
  0     0     0            0.46525   28.02960402003509444
  0     0     0            0.46525   22.22995996515079753
  0     0     0            0.46525   26.98802002396747213
  0     0     0            0.46525   25.04424342488609767
  0     0     0            0.46525   21.99095607812738251
  0     0     0            0.46525   26.50062198820843662
  0     0     0            0.46525   23.75117538382592386
  0     0     0            0.46525   23.79591242384231364
  0     0     0            0.46525   23.80882349248445706
  0     0     0            0.46525   21.70395765111298303
  0     0     0            0.46525   22.46705237849170445
  0     0     0            0.46525   25.37042562047543015
  0     0     0            0.46525   27.71862330405176778
  0     0     0            0.46525   25.41753136671946223
  0     0     0            0.46525   22.41746222488576734
  0     0     0            0.46525   22.28676757651306772
  0     0     0            0.46525   21.09962692108261351
  0     0     0            0.46525   21.16091801365315916
  0     0     0            0.46525   25.70488866994342914
  0     0     0            0.46525   22.26208934822203389
  0     0     0            0.46525   24.55298366684351308
  0     0     0            0.46525   23.09406439052649063
  0     0     0            0.46525   28.08910615295779678
  0     0     0            0.46525   28.76228142055663284
  0     0     0            0.46525   21.90251952748667819
  0     0     0            0.46525   24.35893518296124327
  0     0     0            0.46525   23.78620579622659292
  0     0     0            0.46525   22.49632977842649595
  0     0     0            0.46525   26.30797262912737011
  0     0     0            0.46525   22.48209942702856523
  0     0     0            0.46525   22.27907856449532176
  0     0     0            0.46525   22.19145830868606595
  0     0     0            0.46525   21.67820371936370449
  0     0     0            0.46525   21.72281971841285042
  0     0     0            0.46525   27.19743016391354473
  0     0     0            0.46525   22.09311306898699456
  0     0     0            0.46525   25.18178128974320629
  0     0     0            0.46525   22.93812693841509898
  0     0     0            0.46525   24.97422831847320879
  0     0     0            0.46525   22.77013695299571339
  0     0     0            0.46525   23.03525580703378495
  0     0     0            0.46525   21.98875675571385102
  0     0     0            0.46525   23.89681237525631730
  0     0     0            0.46525   25.20802540371332157
  0     0     0            0.46525   21.82075685131650644
  0     0     0            0.46525   22.59683111485214368
  0     0     0            0.46525   22.29766524091740365
  0     0     0            0.46525   28.82984101321857651
  0     0     0            0.46525   23.69622826837733953
  0     0     0            0.46525   28.15448341652585640
  0     0     0            0.46525   21.60889306839234791
  0     0     0            0.46525   21.50187120651088435
  0     0     0            0.46525   22.97379030777013043
  0     0     0            0.46525   22.60777246031508270
  0     0     0            0.46525   26.18315033762865340
  0     0     0            0.46525   23.11559627786564164
  0     0     0            0.46525   23.37943343162822885
  0     0     0            0.46525   23.54254505427142874
  0     0     0            0.46525   21.91975255137550249
  0     0     0            0.46525   25.08604449770967548
  0     0     0            0.46525   28.94889947094051053
  0     0     0            0.46525   28.69116316602146100
  0     0     0            0.46525   24.20199497662489208
  0     0     0            0.46525   23.77700102678030092
  0     0     0            0.46525   23.06861145543372515
  0     0     0            0.46525   23.05524373081029310
  0     0     0            0.46525   23.88629751247442101
  0     0     0            0.46525   23.49008540026137837
  0     0     0            0.46525   24.81543138074560773
  0     0     0            0.46525   23.71687037812916543
  0     0     0            0.46525   23.50678125137887875
  0     0     0            0.46525   24.20474557698253903
  0     0     0            0.46525   22.37285488865799365
  0     0     0            0.46525   25.48277253702104872
  0     0     0            0.46525   23.20839901195079591
  0     0     0            0.46525   22.17820761277853592
  0     0     0            0.46525   22.35065972237208243
  0     0     0            0.46525   28.41592921256864912
  0     0     0            0.46525   22.74308408451872054
  0     0     0            0.46525   23.02269588261511402
  0     0     0            0.46525   23.09383016160870383
  0     0     0            0.46525   23.14753773236077805
  0     0     0            0.46525   24.99608560902092691
  0     0     0            0.46525   27.30790010276219704
  0     0     0            0.46525   24.64134374454607368
  0     0     0            0.46525   21.08219094160833151
  0     0     0            0.46525   24.32459001779330166
  0     0     0            0.46525   21.37210796344919572
  0     0     0            0.46525   23.90303650818367487
  0     0     0            0.46525   22.34760495199232722
  0     0     0            0.46525   24.28125854921942306
  0     0     0            0.46525   22.37476108179816592
  0     0     0            0.46525   21.90372391716485367
  0     0     0            0.46525   25.58830522285118292
  0     0     0            0.46525   25.08636156216013902
  0     0     0            0.46525   22.07269235686197106
  0     0     0            0.46525   23.47881168988462974
  0     0     0            0.46525   23.20156983817469154
  0     0     0            0.46525   24.67603046997161442
  0     0     0            0.46525   22.61503219319535418
  0     0     0            0.46525   22.81445484368855148
  0     0     0            0.46525   22.10881855665560636
  0     0     0            0.46525   24.42470685158901844
  0     0     0            0.46525   23.71182067243509195
  0     0     0            0.46525   24.61138022676977144
  0     0     0            0.46525   23.49877134814375879
  0     0     0            0.46525   22.20460660947687614
  0     0     0            0.46525   23.52284098370988730
  0     0     0            0.46525   25.51261340098738728
  0     0     0            0.46525   25.11232046250189498
  0     0     0            0.46525   23.48790980577905430
  0     0     0            0.46525   27.66087392966620939
  0     0     0            0.46525   24.43640449297692641
  0     0     0            0.46525   23.48067545012535362
  0     0     0            0.46525   23.21091905481239692
  0     0     0            0.46525   24.04502995402595289
  0     0     0            0.46525   22.98054387644641849
  0     0     0            0.46525   26.91311119751491532
  0     0     0            0.46525   28.34097447996794727
  0     0     0            0.46525   24.92662577260780665
  0     0     0            0.46525   23.38872700912452984
  0     0     0            0.46525   27.13426777244767862
  0     0     0            0.46525   22.32832531577430046
  0     0     0            0.46525   23.02827970987415895
  0     0     0            0.46525   22.34689673194729309
  0     0     0            0.46525   21.84111889251222038
  0     0     0            0.46525   24.17507181857001797
  0     0     0            0.46525   26.75425192404642871
  0     0     0            0.46525   22.31678756923156470
  0     0     0            0.46525   25.43485926930602048
  0     0     0            0.46525   23.15467332666086264
  0     0     0            0.46525   24.51782006710821449
  0     0     0            0.46525   26.70001519602587337
  0     0     0            0.46525   24.49589990089592462
  0     0     0            0.46525   24.84710978212818588
  0     0     0            0.46525   27.96138033275342138
  0     0     0            0.46525   26.06213531720416654
  0     0     0            0.46525   22.57416435167239399
  0     0     0            0.46525   23.19134465932071620
  0     0     0            0.46525   24.13270806337517982
  0     0     0            0.46525   25.87751819551600363
  0     0     0            0.46525   22.62244307451262415
  0     0     0            0.46525   22.27313558918428527
  0     0     0            0.46525   26.05736264305232908
  0     0     0            0.46525   29.13316733681159576
  0     0     0            0.46525   27.71585534886059321
  0     0     0            0.46525   28.46684116166731826
  0     0     0            0.46525   22.31330158640107442
  0     0     0            0.46525   25.24665080199033440
  0     0     0            0.46525   22.27038391353596936
  0     0     0            0.46525   24.20940602724336088
  0     0     0            0.46525   22.49819158819052589
  0     0     0            0.46525   24.78390835802223435
  0     0     0            0.46525   22.97440825820429211
  0     0     0            0.46525   26.09250299319464972
  0     0     0            0.46525   23.00059712690237035
  0     0     0            0.46525   23.74201055581117714
  0     0     0            0.46525   24.10420217030698353
  0     0     0            0.46525   25.77434659788992377
  0     0     0            0.46525   26.03056324333516613
  0     0     0            0.46525   23.49184187384690148
  0     0     0            0.46525   24.76761388180419488
  0     0     0            0.46525   27.00357245190483724
  0     0     0            0.46525   24.81812566664789799
  0     0     0            0.46525   24.70908405151256559
  0     0     0            0.46525   24.83298266857419279
  0     0     0            0.46525   23.25343307892261890
  0     0     0            0.46525   25.76017067242867853
  0     0     0            0.46525   24.93630781985514488
  0     0     0            0.46525   25.25705353936380604
  0     0     0            0.46525   23.30116643697600409
  0     0     0            0.46525   25.43348963545475527
  0     0     0            0.46525   23.26248142087716531
  0     0     0            0.46525   22.67855418713809001
  0     0     0            0.46525   23.23469937099300253
  0     0     0            0.46525   24.79483369877893040
  0     0     0            0.46525   24.76314728785405350
  0     0     0            0.46525   28.02221223994168753
  0     0     0            0.46525   23.89581413523275799
  0     0     0            0.46525   26.50688719762337797
  0     0     0            0.46525   28.93493601023263295
  0     0     0            0.46525   24.71545339143126441
  0     0     0            0.46525   23.37956168984666405
  0     0     0            0.46525   26.08279551279287745
  0     0     0            0.46525   23.36199248959000840
  0     0     0            0.46525   24.91873520458833369
  0     0     0            0.46525   24.66479114286655516
  0     0     0            0.46525   23.31898365443158383
  0     0     0            0.46525   25.21693901318684539
  0     0     0            0.46525   23.49677062392903792
  0     0     0            0.46525   27.36052387247438844
  0     0     0            0.46525   25.75474087270609402
  0     0     0            0.46525   24.04136252066324531
  0     0     0            0.46525   25.10851825984638452
  0     0     0            0.46525   24.24236037102852848
  0     0     0            0.46525   23.79557005748432985
  0     0     0            0.46525   23.58730200594290594
  0     0     0            0.46525   26.84107376316691784
  0     0     0            0.46525   26.78215164518320535
  0     0     0            0.46525   25.06166389379856696
  0     0     0            0.46525   25.07807124592072867
  0     0     0            0.46525   28.35784619514591753
  0     0     0            0.46525   22.56268199939588470
  0     0     0            0.46525   21.98997562706552245
  0     0     0            0.46525   25.70153843209306643
  0     0     0            0.46525   23.08134120588483995
  0     0     0            0.46525   24.81561567763010956
  0     0     0            0.46525   24.70145820349144827
  0     0     0            0.46525   24.13642430939744088
  0     0     0            0.46525   25.63811120987116254
  0     0     0            0.46525   25.05562967552130260
  0     0     0            0.46525   24.34850087816955977
  0     0     0            0.46525   25.10520146979264666
  0     0     0            0.46525   24.89657215444666249
  0     0     0            0.46525   25.04341117032002728
  0     0     0            0.46525   25.13155535910680172
  0     0     0            0.46525   25.34222055525948392
  0     0     0            0.46525   24.33043332051079943
  0     0     0            0.46525   23.40100952497931530
  0     0     0            0.46525   21.83547094433333058
  0     0     0            0.46525   24.62575610868087495
