magnitude	phi	phi_sigma	hist
-24.607142857142858	-5.998715298721519	0.0	0.0
-23.82142857142857	-4.307692963383242	3.48170554201862e-05	2.0
-23.035714285714285	-3.494779606740386	8.876642249668542e-05	13.0
-22.25	-3.228511717335617	0.0001206098179154077	24.0
-21.464285714285715	-3.0176583520207236	0.00015374795377038413	39.0
-20.67857142857143	-2.8452949654842854	0.00018749558153683833	58.0
-19.892857142857142	-2.7394912393162465	0.00021178388012522512	74.0
-19.107142857142858	-2.5556445155638032	0.000261707556576947	113.0
-18.321428571428573	-2.533175997654692	0.0002685656851011924	119.0
-17.535714285714285	-2.5153012738849876	0.00027414976852845166	124.0
-16.75	-2.55181810771075	0.0002628630039460518	114.0
-15.964285714285715	-2.544264969820304	0.0002651587942944272	116.0
-15.178571428571429	-2.60440158526458	0.0002474216665546532	101.0
-14.392857142857142	-2.7056329720552794	0.00022020239309619838	80.0
