magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.983171931728486	0.0	0.0
-25.375	-5.983171931728486	0.0	0.0
-24.291666666666664	-5.983171931728486	0.0	0.0
-23.208333333333336	-5.983171931728486	0.0	0.0
-22.125	-4.748220415826448	1.78558111565391e-05	1.0
-21.041666666666668	-3.492947910723142	7.575579091425126e-05	18.0
-19.958333333333336	-3.1919179150591606	0.00010713486693923463	36.0
-18.875	-2.8969620671073724	0.00015045573912655187	71.0
-17.791666666666668	-2.7270311167565096	0.0001829676178073283	105.0
-16.708333333333336	-2.7229145505616774	0.00018383682753503596	106.0
-15.625	-2.7569943401339527	0.00017676351213325293	98.0
-14.541666666666668	-2.710793917885824	0.00018642014143949284	109.0
