colour	distribution
-0.33333333333333337	0.16956521739130434
-2.7755575615628914e-17	0.32608695652173914
0.3333333333333333	0.4695652173913043
0.6666666666666666	0.27391304347826095
0.9999999999999999	0.26086956521739135
1.3333333333333333	0.3130434782608694
1.6666666666666665	0.2608695652173916
1.9999999999999998	0.2999999999999999
2.333333333333333	0.43043478260869544
2.6666666666666665	0.14347826086956533
3.0	0.05217391304347824
3.333333333333333	0.0
