magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.96309811642847	0.0	0.0
-25.375	-4.748220415826448	1.78558111565391e-05	1.0
-24.291666666666664	-3.970069165442804	4.373762627701597e-05	6.0
-23.208333333333336	-3.469466814873619	7.783167638630009e-05	19.0
-22.125	-3.114751960246861	0.00011708838396055096	43.0
-21.041666666666668	-3.1249711254285475	0.0001157188820652681	42.0
-19.958333333333336	-2.884897555705992	0.00015256011739715264	73.0
-18.875	-2.808701163207829	0.0001665479189574124	87.0
-17.791666666666668	-2.7028974370397902	0.000188122643821621	111.0
-16.708333333333336	-2.6020923801482096	0.00021127280678809112	140.0
-15.625	-2.651310402818391	0.00019963403769710287	125.0
-14.541666666666668	-2.5152243054342938	0.00023349502915890024	171.0
