magnitude	phi	phi_sigma	hist
-26.541666666666664	-5.9957667125650165	0.0	0.0
-25.625	-5.9957667125650165	0.0	0.0
-24.708333333333336	-5.9957667125650165	0.0	0.0
-23.791666666666664	-5.9957667125650165	0.0	0.0
-22.875	-4.675669748677837	2.1102322275909798e-05	1.0
-21.958333333333336	-4.073609757349875	4.2204644551819596e-05	4.0
-21.041666666666668	-3.260696400707019	0.00010760115306698777	26.0
-20.125	-3.1441908316355818	0.00012304662606035246	34.0
-19.208333333333336	-2.8244113999587617	0.00017781132805865177	71.0
-18.291666666666668	-2.7025418950781384	0.0002045946052832717	94.0
-17.375	-2.5203337112127753	0.00025234707206028633	143.0
-16.458333333333336	-2.4909783178602383	0.0002610213110682017	153.0
