magnitude	phi	phi_sigma	hist
-26.541666666666664	-5.9897451804153565	0.0	0.0
-25.625	-5.9897451804153565	0.0	0.0
-24.708333333333336	-5.9897451804153565	0.0	0.0
-23.791666666666664	-5.9897451804153565	0.0	0.0
-22.875	-5.9897451804153565	0.0	0.0
-21.958333333333336	-4.374639753013856	2.984319036015952e-05	2.0
-21.041666666666668	-3.499578489622156	8.172894274090046e-05	15.0
-20.125	-3.0628858919581017	0.00013512079123099714	41.0
-19.208333333333336	-2.935307059183593	0.00015649901053680737	55.0
-18.291666666666668	-2.7513904626159555	0.0001934059783374189	84.0
-17.375	-2.5173072565825874	0.0002532278673109176	144.0
-16.458333333333336	-2.425249746368943	0.0002815400947781184	178.0
