magnitude	phi	phi_sigma	hist
-24.607142857142858	-5.979875718102633	0.0	0.0
-23.82142857142857	-5.979875718102633	0.0	0.0
-23.035714285714285	-5.979875718102633	0.0	0.0
-22.25	-5.979875718102633	0.0	0.0
-21.464285714285715	-5.979875718102633	0.0	0.0
-20.67857142857143	-4.608722959047223	2.4619375988561495e-05	1.0
-19.892857142857142	-4.006662967719261	4.923875197712299e-05	4.0
-19.107142857142858	-3.830571708663579	6.030490895770385e-05	6.0
-18.321428571428573	-3.2107829503751852	0.00012309687994280748	25.0
-17.535714285714285	-2.664240286897054	0.00023095021826753475	88.0
-16.75	-2.621951224780978	0.00024247273328029557	97.0
-15.964285714285715	-2.65933295240231	0.00023225872855909654	89.0
-15.178571428571429	-2.65933295240231	0.00023225872855909654	89.0
-14.392857142857142	-2.689644866671149	0.00022429318970376954	83.0
