magnitude	phi	phi_sigma	hist
-24.607142857142858	-5.99745537910596	0.0	0.0
-23.82142857142857	-5.99745537910596	0.0	0.0
-23.035714285714285	-5.99745537910596	0.0	0.0
-22.25	-4.131601704327561	4.264201006282977e-05	3.0
-21.464285714285715	-3.654480449607898	7.38581279656845e-05	9.0
-20.67857142857143	-3.2107829503751852	0.00012309687994280748	25.0
-19.892857142857142	-3.0524204582799355	0.000147716255931369	36.0
-19.107142857142858	-2.9959391023274873	0.0001576409231028304	41.0
-18.321428571428573	-2.8378709474050785	0.00018910501518971763	59.0
-17.535714285714285	-2.7056329720552794	0.00022020239309619838	80.0
-16.75	-2.529541712999598	0.0002696917516127236	120.0
-15.964285714285715	-2.621951224780978	0.00024247273328029557	97.0
-15.178571428571429	-2.4414056242990467	0.00029849407043980834	147.0
-14.392857142857142	-2.38341367732136	0.0003191035838769515	168.0
