magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.964248848158756	0.0	0.0
-25.375	-5.964248848158756	0.0	0.0
-24.291666666666664	-5.964248848158756	0.0	0.0
-23.208333333333336	-5.964248848158756	0.0	0.0
-22.125	-4.748220415826448	1.78558111565391e-05	1.0
-21.041666666666668	-3.5721291567707665	6.915525924230054e-05	15.0
-19.958333333333336	-2.8674068235456565	0.00015566335277260017	76.0
-18.875	-2.401867441375809	0.00026604559428201956	222.0
-17.791666666666668	-2.0779745627523236	0.0003862802561394222	468.0
-16.708333333333336	-1.8365302570725865	0.0005100639896320038	816.0
-15.625	-1.7664018086557842	0.0005529538519475282	959.0
-14.541666666666668	-1.8082022608187847	0.0005269733608850699	871.0
