magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.9616700214081515	0.0	0.0
-25.375	-5.9616700214081515	0.0	0.0
-24.291666666666664	-4.748220415826448	1.78558111565391e-05	1.0
-23.208333333333336	-4.049250411490429	3.992680753942058e-05	5.0
-22.125	-3.1249711254285475	0.0001157188820652681	42.0
-21.041666666666668	-2.7704968105376	0.00017403691920253212	95.0
-19.958333333333336	-2.731187076527667	0.00018209425903644127	104.0
-18.875	-2.6763384085203223	0.00019396375708580812	118.0
-17.791666666666668	-2.7704968105376	0.00017403691920253212	95.0
-16.708333333333336	-2.634277063519611	0.00020358757075896903	130.0
-15.625	-2.61468150745623	0.0002082327517944431	136.0
-14.541666666666668	-2.6547987306642127	0.00019883389805360225	124.0
