magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.973935620048262	0.0	0.0
-25.375	-5.973935620048262	0.0	0.0
-24.291666666666664	-4.748220415826448	1.78558111565391e-05	1.0
-23.208333333333336	-4.271099161106785	3.092717213348092e-05	3.0
-22.125	-3.970069165442804	4.373762627701597e-05	6.0
-21.041666666666668	-3.180018691759453	0.00010861265905107697	37.0
-19.958333333333336	-2.8908879193951793	0.0001515115818285025	72.0
-18.875	-2.775092562226749	0.00017311851216276876	94.0
-17.791666666666668	-2.680034554080286	0.0001931401280697111	117.0
-16.708333333333336	-2.7396202440645303	0.00018033485295392734	102.0
-15.625	-2.706827730668223	0.00018727332732233518	110.0
-14.541666666666668	-2.634277063519611	0.00020358757075896903	130.0
