magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.9587523245555944	0.0	0.0
-25.375	-5.9587523245555944	0.0	0.0
-24.291666666666664	-5.9587523245555944	0.0	0.0
-23.208333333333336	-5.9587523245555944	0.0	0.0
-22.125	-4.748220415826448	1.78558111565391e-05	1.0
-21.041666666666668	-3.6020923801482096	6.68103277107051e-05	14.0
-19.958333333333336	-2.9773684041843036	0.0001371530879397952	59.0
-18.875	-2.903122375812191	0.0001493924343601745	70.0
-17.791666666666668	-2.8505933245360064	0.00015870592103819225	79.0
-16.708333333333336	-2.5990013031710677	0.00021202600991429346	141.0
-15.625	-2.634277063519611	0.00020358757075896903	130.0
-14.541666666666668	-2.592884378361386	0.00021352444558947353	143.0
