magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.974385524935551	0.0	0.0
-23.625	-4.374639753013856	2.984319036015952e-05	2.0
-22.708333333333336	-3.596488502630212	7.310058867913655e-05	12.0
-21.791666666666664	-3.2954585069662308	0.00010337984392749204	24.0
-20.875	-2.9274817216716364	0.0001579153200434844	56.0
-19.958333333333336	-2.6264517260076556	0.0002233259873119835	112.0
-19.041666666666668	-2.6586364093790564	0.00021520230613397554	104.0
-18.125	-2.680034554080287	0.00020996545558305427	99.0
-17.208333333333336	-2.5143017464428623	0.00025410560951752333	145.0
-16.291666666666668	-2.5113168928934	0.00025498033020942694	146.0
-15.375	-2.468843872645987	0.00026775845248143664	161.0
-14.458333333333334	-2.3901124396700633	0.0002931628302653958	193.0
