magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.967262893831804	0.0	0.0
-23.625	-5.967262893831804	0.0	0.0
-22.708333333333336	-3.8975184982941933	5.168992196374602e-05	6.0
-21.791666666666664	-3.7725797616858934	5.968638072031904e-05	8.0
-20.875	-3.260696400707019	0.00010760115306698777	26.0
-19.958333333333336	-2.99442851130225	0.0001462011773582731	48.0
-19.041666666666668	-2.7780426573873958	0.00018756154304513587	79.0
-18.125	-2.654480449607899	0.0002162344574086602	105.0
-17.208333333333336	-2.4503604669519743	0.0002735173576088148	168.0
-16.291666666666668	-2.4376236455490417	0.00027755771461173643	173.0
-15.375	-2.488149027841374	0.00026187293261656364	154.0
-14.458333333333334	-2.5173072565825874	0.0002532278673109176	144.0
