colour	distribution
-0.33333333333333337	0.058265582655826556
-2.7755575615628914e-17	0.6883468834688347
0.3333333333333333	0.5203252032520325
0.6666666666666666	0.386178861788618
0.9999999999999999	0.2818428184281843
1.3333333333333333	0.16802168021680208
1.6666666666666665	0.14905149051490527
1.9999999999999998	0.1978319783197831
2.333333333333333	0.2032520325203251
2.6666666666666665	0.16124661246612482
3.0	0.11246612466124656
3.333333333333333	0.07317073170731704
