magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.974825215135489	0.0	0.0
-25.375	-5.974825215135489	0.0	0.0
-24.291666666666664	-5.974825215135489	0.0	0.0
-23.208333333333336	-3.903122375812191	4.724203577753508e-05	7.0
-22.125	-3.0322170721916484	0.0001287600853798074	52.0
-21.041666666666668	-2.5838675600420107	0.00021575258710028485	146.0
-19.958333333333336	-2.5387054012838166	0.00022726737274275378	162.0
-18.875	-2.575034147414174	0.0002179579519463329	149.0
-17.791666666666668	-2.563528985008849	0.00022086418628847887	153.0
-16.708333333333336	-2.507671167543848	0.00023553432577458775	174.0
-15.625	-2.421884554897696	0.00025998453476369144	212.0
-14.541666666666668	-2.4905418409572633	0.00024022537035562152	181.0
