magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.973196576622595	0.0	0.0
-23.625	-5.973196576622595	0.0	0.0
-22.708333333333336	-5.973196576622595	0.0	0.0
-21.791666666666664	-5.973196576622595	0.0	0.0
-20.875	-5.973196576622595	0.0	0.0
-19.958333333333336	-4.073609757349875	4.2204644551819596e-05	4.0
-19.041666666666668	-3.7725797616858934	5.968638072031904e-05	8.0
-18.125	-2.9122417551149	0.00016071049846014672	58.0
-17.208333333333336	-2.684443672985342	0.0002089023325211166	98.0
-16.291666666666668	-2.6713483748951945	0.0002120757141897022	101.0
-15.375	-2.7311870765276685	0.0001979573299436007	88.0
-14.458333333333334	-2.6670695769159196	0.00021312300803645907	102.0
