magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.977196081007478	0.0	0.0
-23.625	-5.977196081007478	0.0	0.0
-22.708333333333336	-5.977196081007478	0.0	0.0
-21.791666666666664	-5.977196081007478	0.0	0.0
-20.875	-5.977196081007478	0.0	0.0
-19.958333333333336	-3.83057170866358	5.583149682799587e-05	7.0
-19.041666666666668	-3.499578489622156	8.172894274090046e-05	15.0
-18.125	-3.0322170721916497	0.00013997697038870284	44.0
-17.208333333333336	-2.711881921332282	0.00020240636477182486	92.0
-16.291666666666668	-2.6713483748951945	0.0002120757141897022	101.0
-15.375	-2.7311870765276685	0.0001979573299436007	88.0
-14.458333333333334	-2.806438028946861	0.00018152904010733536	74.0
