magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.962146558013027	0.0	0.0
-23.625	-5.962146558013027	0.0	0.0
-22.708333333333336	-5.962146558013027	0.0	0.0
-21.791666666666664	-5.962146558013027	0.0	0.0
-20.875	-5.962146558013027	0.0	0.0
-19.958333333333336	-4.374639753013856	2.984319036015952e-05	2.0
-19.041666666666668	-3.471549766021912	8.440928910363919e-05	16.0
-18.125	-2.9766997443418184	0.0001492159518007976	50.0
-17.208333333333336	-2.7262797420329243	0.0001990789101935108	89.0
-16.291666666666668	-2.7262797420329243	0.0001990789101935108	89.0
-15.375	-2.83057170866358	0.00017655469515293306	70.0
-14.458333333333334	-2.89033991366707	0.00016481440571630227	61.0
