magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.980081473491117	0.0	0.0
-25.375	-5.980081473491117	0.0	0.0
-24.291666666666664	-5.980081473491117	0.0	0.0
-23.208333333333336	-5.980081473491117	0.0	0.0
-22.125	-4.447190420162467	2.5251930304750423e-05	2.0
-21.041666666666668	-4.447190420162467	2.5251930304750423e-05	2.0
-19.958333333333336	-3.6020923801482096	6.68103277107051e-05	14.0
-18.875	-2.8789886960954716	0.00015360149547543798	74.0
-17.791666666666668	-2.522911134100585	0.0002314377641305362	168.0
-16.708333333333336	-2.2696539202326043	0.00030978674537406194	301.0
-15.625	-2.016631650639709	0.00041454718153577483	539.0
-14.541666666666668	-1.9182737198848119	0.00046425109007001676	676.0
