magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.971515774732076	0.0	0.0
-23.625	-5.971515774732076	0.0	0.0
-22.708333333333336	-5.971515774732076	0.0	0.0
-21.791666666666664	-5.971515774732076	0.0	0.0
-20.875	-4.1985484939581745	3.6550294339568277e-05	3.0
-19.958333333333336	-3.8975184982941933	5.168992196374602e-05	6.0
-19.041666666666668	-3.1843080548435645	0.0001174927579407647	31.0
-18.125	-2.9596664050430377	0.00015217100999431746	52.0
-17.208333333333336	-2.6979461433889895	0.00020567999542117385	95.0
-16.291666666666668	-2.575299203560274	0.0002368729800652266	126.0
-15.375	-2.341215997526906	0.00031013953178247615	216.0
-14.458333333333334	-2.272549227502019	0.0003356529835639761	253.0
