magnitude	phi	phi_sigma	hist
-24.607142857142858	-5.98428398046898	0.0	0.0
-23.82142857142857	-5.98428398046898	0.0	0.0
-23.035714285714285	-5.98428398046898	0.0	0.0
-22.25	-4.608722959047223	2.4619375988561495e-05	1.0
-21.464285714285715	-4.006662967719261	4.923875197712299e-05	4.0
-20.67857142857143	-3.4625949233689846	9.211727002536613e-05	14.0
-19.892857142857142	-3.1615649277050033	0.00013027349259865737	28.0
-19.107142857142858	-2.816331269548969	0.00019385316038719055	62.0
-18.321428571428573	-2.816331269548969	0.00019385316038719055	62.0
-17.535714285714285	-2.630999353758375	0.00023995999465803677	95.0
-16.75	-2.587533659977285	0.00025227353364343756	105.0
-15.964285714285715	-2.494779606740386	0.00028070407483433616	130.0
-15.178571428571429	-2.4783891905522166	0.0002860512995931523	135.0
-14.392857142857142	-2.5188178476078247	0.0002730420881661607	123.0
