magnitude	phi	phi_sigma	hist
-24.607142857142858	-5.9991849859138675	0.0	0.0
-23.82142857142857	-5.9991849859138675	0.0	0.0
-23.035714285714285	-5.9991849859138675	0.0	0.0
-22.25	-4.608722959047223	2.4619375988561495e-05	1.0
-21.464285714285715	-4.131601704327561	4.264201006282977e-05	3.0
-20.67857142857143	-3.404602976391298	9.847750395424598e-05	16.0
-19.892857142857142	-3.064654914696947	0.0001456501925584568	35.0
-19.107142857142858	-2.7574646103281473	0.00020744654940176095	71.0
-18.321428571428573	-2.8233931240364556	0.00019228347333568647	61.0
-17.535714285714285	-2.669203706428604	0.00022963425189582626	87.0
-16.75	-2.548025118693611	0.0002640133945799118	115.0
-15.964285714285715	-2.575299203560273	0.00025585206037697863	108.0
-15.178571428571429	-2.5556445155638032	0.000261707556576947	113.0
-14.392857142857142	-2.617496883354728	0.00024371938794130334	98.0
