colour	distribution
-0.33333333333333337	0.03935185185185185
-2.7755575615628914e-17	0.2037037037037037
0.3333333333333333	0.18749999999999997
0.6666666666666666	0.10648148148148151
0.9999999999999999	0.057870370370370385
1.3333333333333333	0.12615740740740733
1.6666666666666665	0.5532407407407413
1.9999999999999998	0.8449074074074071
2.333333333333333	0.5787037037037034
2.6666666666666665	0.21527777777777796
3.0	0.08217592592592589
3.333333333333333	0.004629629629629628
