magnitude	phi	phi_sigma	hist
-24.607142857142858	-5.99430898029035	0.0	0.0
-23.82142857142857	-5.99430898029035	0.0	0.0
-23.035714285714285	-4.006662967719261	4.923875197712299e-05	4.0
-22.25	-3.763624919032966	6.513674629932869e-05	7.0
-21.464285714285715	-3.064654914696947	0.0001456501925584568	35.0
-20.67857142857143	-2.936625101111505	0.0001687819382549846	47.0
-19.892857142857142	-2.65933295240231	0.00023225872855909654	89.0
-19.107142857142858	-2.6402400104932875	0.00023742066398726276	93.0
-18.321428571428573	-2.67930403333293	0.00022697943143735176	85.0
-17.535714285714285	-2.7166283563567424	0.0002174324414091889	78.0
-16.75	-2.617496883354728	0.00024371938794130334	98.0
-15.964285714285715	-2.571296461106599	0.0002570338313786947	109.0
-15.178571428571429	-2.544264969820304	0.0002651587942944272	116.0
-14.392857142857142	-2.6264517260076543	0.0002412196358308154	96.0
