magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.9782025541201795	0.0	0.0
-25.375	-5.9782025541201795	0.0	0.0
-24.291666666666664	-5.9782025541201795	0.0	0.0
-23.208333333333336	-5.9782025541201795	0.0	0.0
-22.125	-5.9782025541201795	0.0	0.0
-21.041666666666668	-3.748220415826448	5.646503272450892e-05	10.0
-19.958333333333336	-2.915711503120211	0.00014724279085898592	68.0
-18.875	-2.5101743126976523	0.0002348565277483929	173.0
-17.791666666666668	-2.308887721996185	0.0002961051296684106	275.0
-16.708333333333336	-2.1992171538006597	0.0003359550820995675	354.0
-15.625	-1.9339728200945276	0.0004559354722126883	652.0
-14.541666666666668	-1.8662654444868472	0.0004928980157681562	762.0
