magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.980550320597596	0.0	0.0
-23.625	-5.980550320597596	0.0	0.0
-22.708333333333336	-5.980550320597596	0.0	0.0
-21.791666666666664	-4.675669748677837	2.1102322275909798e-05	1.0
-20.875	-3.596488502630212	7.310058867913655e-05	12.0
-19.958333333333336	-2.968099572579901	0.00015070072420945532	51.0
-19.041666666666668	-2.7565916563017634	0.00019225130546037338	83.0
-18.125	-2.545335980182831	0.00024518682822270135	135.0
-17.208333333333336	-2.5421308403076197	0.0002460932521207049	136.0
-16.291666666666668	-2.3392100148293076	0.0003108566183623728	217.0
-15.375	-2.403828142141338	0.00028856991703328874	187.0
-14.458333333333334	-2.3768166722681303	0.0002976848889040816	199.0
