magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.967465935991736	0.0	0.0
-23.625	-5.967465935991736	0.0	0.0
-22.708333333333336	-5.967465935991736	0.0	0.0
-21.791666666666664	-4.675669748677837	2.1102322275909798e-05	1.0
-20.875	-3.8975184982941933	5.168992196374602e-05	6.0
-19.958333333333336	-3.1843080548435645	0.0001174927579407647	31.0
-19.041666666666668	-2.8431608359716005	0.00017401420737880115	68.0
-18.125	-2.5421308403076197	0.0002460932521207049	136.0
-17.208333333333336	-2.5143017464428623	0.00025410560951752333	145.0
-16.291666666666668	-2.3432312887622317	0.00030942078334982145	215.0
-15.375	-2.3101817637869373	0.00032142099692029344	232.0
-14.458333333333334	-2.260696400707019	0.0003402647225520937	260.0
