magnitude	phi	phi_sigma	hist
-24.607142857142858	-5.9768826642525825	0.0	0.0
-23.82142857142857	-5.9768826642525825	0.0	0.0
-23.035714285714285	-5.9768826642525825	0.0	0.0
-22.25	-5.9768826642525825	0.0	0.0
-21.464285714285715	-4.608722959047223	2.4619375988561495e-05	1.0
-20.67857142857143	-4.006662967719261	4.923875197712299e-05	4.0
-19.892857142857142	-3.494779606740386	8.876642249668542e-05	13.0
-19.107142857142858	-3.064654914696947	0.0001456501925584568	35.0
-18.321428571428573	-2.6449351317016676	0.00023614075890046295	92.0
-17.535714285714285	-2.456434614664166	0.0002933737236314706	142.0
-16.75	-2.280343355608485	0.00035930796341869704	213.0
-15.964285714285715	-2.1389009430690598	0.00042285166885033896	295.0
-15.178571428571429	-2.016546201651356	0.0004868166457300612	391.0
-14.392857142857142	-1.9564766180438995	0.0005216752243069485	449.0
