magnitude	phi	phi_sigma	hist
-24.607142857142858	-5.987276011540286	0.0	0.0
-23.82142857142857	-5.987276011540286	0.0	0.0
-23.035714285714285	-5.987276011540286	0.0	0.0
-22.25	-4.307692963383242	3.48170554201862e-05	2.0
-21.464285714285715	-3.830571708663579	6.030490895770385e-05	6.0
-20.67857142857143	-3.404602976391298	9.847750395424598e-05	16.0
-19.892857142857142	-3.11736126521295	0.00013707488426422583	31.0
-19.107142857142858	-3.0066629677192602	0.00015570660539182765	40.0
-18.321428571428573	-2.8452949654842854	0.00018749558153683833	58.0
-17.535714285714285	-2.5595049363770412	0.00026054698519731474	112.0
-16.75	-2.5188178476078247	0.0002730420881661607	123.0
-15.964285714285715	-2.4384612436522652	0.00029950763556509113	148.0
-15.178571428571429	-2.494779606740386	0.00028070407483433616	130.0
-14.392857142857142	-2.50835241392966	0.0002763518100760984	126.0
