magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.991603726747048	0.0	0.0
-25.375	-4.447190420162467	2.5251930304750423e-05	2.0
-24.291666666666664	-3.845130428834504	5.0503860609500846e-05	8.0
-23.208333333333336	-4.447190420162467	2.5251930304750423e-05	2.0
-22.125	-4.049250411490429	3.992680753942058e-05	5.0
-21.041666666666668	-3.3332470678556296	9.104712951822064e-05	26.0
-19.958333333333336	-3.0669791784508607	0.00012370868853392369	48.0
-18.875	-2.81372196458288	0.00016558798059335958	86.0
-17.791666666666668	-2.710793917885824	0.00018642014143949284	109.0
-16.708333333333336	-2.552320763417214	0.00022373267252036267	157.0
-15.625	-2.462663106818674	0.0002480608563784124	193.0
-14.541666666666668	-2.4260011210925283	0.00025875528657822073	210.0
