magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.991213893199906	0.0	0.0
-25.375	-5.991213893199906	0.0	0.0
-24.291666666666664	-4.447190420162467	2.5251930304750423e-05	2.0
-23.208333333333336	-3.6690391697788227	6.185434426696184e-05	12.0
-22.125	-3.0669791784508607	0.00012370868853392369	48.0
-21.041666666666668	-2.8969620671073724	0.00015045573912655187	71.0
-19.958333333333336	-2.775092562226749	0.00017311851216276876	94.0
-18.875	-2.818801490112155	0.0001646224447787386	85.0
-17.791666666666668	-2.775092562226749	0.00017311851216276876	94.0
-16.708333333333336	-2.818801490112155	0.0001646224447787386	85.0
-15.625	-2.839735396947798	0.00016070230040885194	81.0
-14.541666666666668	-2.789179023505354	0.00017033358235320702	91.0
