magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.993160075083874	0.0	0.0
-25.375	-5.993160075083874	0.0	0.0
-24.291666666666664	-5.993160075083874	0.0	0.0
-23.208333333333336	-3.970069165442804	4.373762627701597e-05	6.0
-22.125	-3.4471904201624666	7.985361507884115e-05	20.0
-21.041666666666668	-3.0322170721916484	0.0001287600853798074	52.0
-19.958333333333336	-2.5606996949899847	0.00022158478913709284	154.0
-18.875	-2.569243468533278	0.00021941588092195136	151.0
-17.791666666666668	-2.5126919689188987	0.00023417676792110193	172.0
-16.708333333333336	-2.464919187122898	0.00024741737706784737	192.0
-15.625	-2.421884554897696	0.00025998453476369144	212.0
-14.541666666666668	-2.4717586116532035	0.0002454768186590323	189.0
