magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.960924047657655	0.0	0.0
-25.375	-5.960924047657655	0.0	0.0
-24.291666666666664	-5.960924047657655	0.0	0.0
-23.208333333333336	-4.748220415826448	1.78558111565391e-05	1.0
-22.125	-3.3010623844842284	9.448407155507016e-05	28.0
-21.041666666666668	-2.3217091544618724	0.0002917663583751258	267.0
-19.958333333333336	-1.8301900790415675	0.0005138007721130952	828.0
-18.875	-1.7973689569379014	0.0005335870902746634	893.0
-17.791666666666668	-1.6544486343277178	0.0006290214782850908	1241.0
-16.708333333333336	-1.5986934020721	0.0006707228330643134	1411.0
-15.625	-1.6708525105422911	0.0006172534653683961	1195.0
-14.541666666666668	-1.8424245354585793	0.0005066143934065425	805.0
