magnitude	phi	phi_sigma	hist
-26.458333333333336	-5.964036712344373	0.0	0.0
-25.375	-5.964036712344373	0.0	0.0
-24.291666666666664	-4.748220415826448	1.78558111565391e-05	1.0
-23.208333333333336	-3.544100433170523	7.14232446261564e-05	16.0
-22.125	-3.0854625841448735	0.00012110400338001783	46.0
-21.041666666666668	-3.095007902051104	0.00011978042261826172	45.0
-19.958333333333336	-3.0406502397285116	0.00012751599740800095	51.0
-18.875	-2.8969620671073724	0.00015045573912655187	71.0
-17.791666666666668	-2.9093713250891926	0.0001483215070446665	69.0
-16.708333333333336	-2.8731591524347477	0.00015463586066740464	75.0
-15.625	-2.7797374672725126	0.0001721952068479048	93.0
-14.541666666666668	-2.818801490112155	0.0001646224447787386	85.0
